id,specz1,photoz1,ra1,dec1,vote1
1427,0.0672375,0.0913304,233.39249,30.718451,0.868721
1428,0.0821451,0.0917531,234.62328,30.025768,0.680109
1429,0.0932138,0.10365,239.71027,27.390068,0.422111
1430,0.0902836,0.144595,239.66484,27.231005,0.410821
1431,0.0826484,0.120401,243.12396,25.267508,0.410717
1432,0.0698474,0.0671582,233.33719,31.158794,0.473633
1433,0.0789502,0.0982876,238.58719,28.309143,0.55351
1434,0.089794,0.145204,239.73773,27.632648,0.473524
1435,0.0655762,0.0754398,242.22466,26.299667,0.592436
1436,0.0632574,0.132527,245.72928,23.960501,0.455889
1437,0.064706,0.109858,246.27518,23.669151,0.539114
1438,0.0316984,0.0536029,230.52248,33.148594,0.539175
1439,0.0914606,0.208043,232.58694,32.173206,0.649664
1440,0.0996643,0.145258,234.41885,31.236759,0.536239
1441,0.0306508,0.0640157,241.43173,27.204983,0.403493
1442,0.0778968,0.0057958,242.47232,26.625845,0.869808
1443,0.0955383,0.0833978,245.40692,24.656097,0.568861
1444,0.0992798,0.0805649,245.5775,24.659124,0.497629
1445,0.0649187,0.0246054,246.61963,24.025734,0.594501
1446,0.0778951,0.0127729,232.41907,32.565338,0.5501
1447,0.0810263,0.142511,235.36816,31.228989,0.723071
1448,0.091578,0.20885,240.56967,28.148279,0.56001
1449,0.0361138,0.0343421,252.5934,23.503262,0.4169
1450,0.096107,0.108828,243.29539,31.548162,0.432548
1451,0.0610112,0.0340429,246.3965,29.286539,0.640252
1452,0.0865173,0.0823854,238.84258,35.181511,0.657748
1453,0.0913312,0.103502,240.09901,34.303959,0.400619
1454,0.0711932,0.0452729,241.62703,33.483307,0.45665
1455,0.0966329,0.069701,243.61301,31.923342,0.463334
1456,0.098957,0.123142,247.7691,28.695608,0.549646
1457,0.0690836,0.0536163,237.9836,36.42049,0.645185
1458,0.0662487,0.00210614,236.88037,35.615894,0.587219
1459,0.0911626,0.0741493,239.81516,33.894508,0.535222
1460,0.0953752,0.141666,244.71263,30.231421,0.510493
1461,0.0586542,0.116552,242.98126,32.131962,0.886739
1462,0.0524131,0.181712,250.02609,26.602798,0.684144
1463,0.0935704,0.0341125,238.00653,36.06834,0.549967
1464,0.0465968,0.0801741,250.46474,26.778303,0.595258
1465,0.066724,0.107544,237.89653,36.705826,0.467433
1466,0.0320284,0.0445795,243.16728,33.034897,0.809721
1467,0.0272645,0.048169,196.76447,13.637013,0.665039
1468,0.0351637,0.0359426,195.98303,14.907214,0.527832
1469,0.0634719,0.122877,196.95874,14.6984,0.534921
1470,0.0354418,0.0329144,196.10448,15.255157,0.764201
1471,0.0787321,0.0114952,197.67212,15.125159,0.567962
1472,0.0820229,0.121092,197.12076,15.712818,0.424733
1473,0.0267104,0.0414697,216.03323,12.262213,0.494611
1474,0.0549958,0.138978,222.3923,11.245556,0.438382
1475,0.0513625,0.00238834,224.47397,10.920134,0.502121
1476,0.0634798,0.115229,208.62158,13.468711,0.843055
1477,0.0664037,0.0788509,204.10187,14.372677,0.431604
1478,0.0512859,0.121619,221.11397,12.256611,0.453914
1479,0.0363962,7.89E-04,208.34772,14.409967,0.425018
1480,0.0758642,0.113738,207.24316,14.970417,0.741522
1481,0.0996722,0.037785,210.03149,14.639507,0.456308
1482,0.0348206,0.023733,213.701,14.128543,0.630834
1483,0.0714512,0.0764565,239.90199,8.0515032,0.478528
1484,0.0757657,0.0103646,226.16527,11.082756,0.675674
1485,0.0736671,0.0948267,237.47687,8.8613033,0.554924
1486,0.0727463,0.0547728,241.72913,8.3916245,0.513025
1487,0.0901414,0.13101,238.11995,29.97543,0.730495
1488,0.0988503,0.133333,245.59126,25.720734,0.777686
1489,0.0379191,0.118712,247.47037,24.443996,0.702226
1490,0.0871134,0.151263,241.27228,29.093765,0.78762
1491,0.048872,0.0473971,246.20448,25.748434,0.482142
1492,0.0591228,0.0800205,213.575,12.338451,0.501689
1493,0.0277452,0.0263463,211.77106,13.003706,0.514604
1494,0.0387841,0.00135263,215.93053,12.456833,0.492021
1495,0.0916363,0.0769983,223.51862,11.377494,0.445538
1496,0.0973036,0.0580818,225.34926,10.972592,0.585187
1497,0.0766311,0.0746092,226.96756,10.698883,0.466403
1498,0.0700215,0.0596163,227.78539,10.537004,0.439539
1499,0.0784964,0.147587,231.16985,9.9693241,0.441106
1500,0.0780869,0.00206176,233.15099,9.5805168,0.584107
1501,0.0917546,0.0976544,219.85397,12.369868,0.91044
1502,0.0715274,0.166377,244.03207,7.7416005,0.680826
1503,0.0748513,0.0395853,245.81773,7.2660871,0.618119
1504,0.0694281,0.114829,226.72258,11.533763,0.585683
1505,0.0458149,0.0667956,227.83943,11.392025,0.438284
1506,0.073946,0.0468544,232.84955,10.48534,0.489288
1507,0.0444974,0.111478,233.6757,10.300151,0.753223
1508,0.0542025,0.0384204,240.69124,8.8702993,0.645402
1509,0.0255032,0.12516,215.6387,13.717191,0.776025
1510,0.0754354,0.0649588,231.09454,11.231804,0.527753
1511,0.0369815,0.0365167,247.77734,23.83275,0.480911
1512,0.0589921,0.0812481,247.81468,23.882637,0.803754
1513,0.0458347,0.0583141,243.76686,27.309364,0.651647
1514,0.0957662,0.0859135,244.2207,27.053354,0.599159
1515,0.0920604,0.145728,244.29982,26.835497,0.451582
1516,0.0684996,2.05E-04,246.81239,25.174908,0.654738
1517,0.0904844,0.1089,246.36064,26.057764,0.422091
1518,0.0881266,0.0293475,239.4588,31.155912,0.493836
1519,0.0535714,7.79E-04,243.24033,28.719807,0.439955
1520,0.0432388,0.0515419,246.60411,26.324722,0.558085
1521,0.0500836,0.0287416,209.77946,36.329659,0.479885
1522,0.0171674,0.00131675,210.48947,36.168613,0.580137
1523,0.0275137,0.0533789,212.08788,35.705925,0.405903
1524,0.0734972,0.0781488,231.08507,29.119343,0.647512
1525,0.0869457,0.0978758,221.47029,33.484581,0.609261
1526,0.0922349,0.118677,229.8004,30.256348,0.444891
1527,0.0786154,0.0894189,230.02057,30.193579,0.578672
1528,0.0669419,0.0841495,214.07744,36.214512,0.691447
1529,0.0396222,0.032311,225.57999,32.294464,0.534246
1530,0.0801276,0.0395817,229.50398,30.712423,0.865681
1531,0.0992968,0.107037,211.95561,37.062843,0.483435
1532,0.0101995,0.0178866,214.26051,36.571583,0.596075
1533,0.0833941,0.135139,220.51492,34.587002,0.78357
1534,0.0705555,0.0660645,220.59042,34.610306,0.530713
1535,0.0888667,0.0972874,236.57698,27.964483,0.592055
1536,0.0737939,0.126789,236.82358,27.883263,0.554288
1537,0.0862112,0.076343,240.89217,25.468517,0.515589
1538,0.0953832,0.107385,246.93721,21.807966,0.436144
1539,0.0968147,0.124078,249.07297,20.434353,0.582655
1540,0.0824721,0.0693958,219.29927,35.54604,0.433624
1541,0.0803012,0.0742419,231.73006,30.777569,0.467438
1542,0.0944176,0.0655675,237.38113,27.944609,0.587833
1543,0.0753647,0.00861631,237.99634,27.554918,0.517358
1544,0.0747493,0.0820911,238.03282,27.58378,0.411035
1545,0.091287,0.116961,238.12941,27.642897,0.697531
1546,0.0416303,0.364615,242.02704,25.485182,0.831501
1547,0.0830435,0.144695,216.0045,36.880611,0.601205
1548,0.0090749,0.00122695,251.79443,21.087364,0.559142
1549,0.0617978,0.0467494,221.66347,31.835655,0.576068
1550,0.0774664,0.0346028,214.95906,34.233795,0.725767
1551,0.0937398,0.143061,234.14124,25.785961,0.421989
1552,0.0396769,0.02097,238.79248,23.502747,0.431646
1553,0.0930742,0.202009,234.34785,26.116837,0.670781
1554,0.081071,0.0893342,223.31584,31.119839,0.659446
1555,0.0698642,0.116565,237.32115,25.627205,0.571887
1556,0.0877448,0.112478,242.04547,23.338011,0.771715
1557,0.0709281,0.063141,246.45724,20.799458,0.521848
1558,0.0878861,0.0607345,224.45247,31.645519,0.411514
1559,0.0862506,0.108164,113.80582,39.748184,0.488157
1560,0.0233738,0.0365264,117.89165,45.366066,0.582781
1561,0.0793159,0.137755,112.06366,38.272659,0.784808
1562,0.0870097,0.00236895,113.90717,41.044098,0.544455
1563,0.0870462,0.140021,114.37415,41.737255,0.775538
1564,0.0837508,0.121822,115.26312,42.993248,0.550929
1565,0.025634,0.018969,128.61484,56.151043,0.715013
1566,0.0500597,0.997692,112.57339,39.94194,0.553746
1567,0.0720667,0.0815319,112.56145,40.901844,0.469553
1568,0.0587366,0.150951,113.58299,42.273632,0.565302
1569,0.0930157,0.0770514,119.97786,50.313995,0.406581
1570,0.0571587,0.0836242,121.34464,51.783615,0.698665
1571,0.0822633,0.173877,124.80862,54.591625,0.531769
1572,0.0682658,0.0849095,120.46566,51.564625,0.823906
1573,0.0984115,0.174279,126.883,53.800282,0.425496
1574,0.0964002,0.115916,117.80327,45.814003,0.647245
1575,0.095242,0.115245,121.61156,50.119701,0.737167
1576,0.0423986,0.0506414,113.64207,41.215961,0.538052
1577,0.0501105,0.0506745,114.06226,41.447037,0.757761
1578,0.0681981,0.0712006,114.87949,42.627186,0.750151
1579,0.0998615,0.146431,122.64026,51.562229,0.806844
1580,0.0968778,0.0977891,110.97081,38.044155,0.431852
1581,0.0813708,0.114644,113.84637,42.495819,0.412962
1582,0.0604447,0.0315638,118.63441,48.300194,0.651661
1583,0.0883283,0.189646,113.45051,42.577881,0.426163
1584,0.0841866,0.0565162,110.91822,41.475342,0.588968
1585,0.0903076,0.0366427,118.00462,49.31583,0.522402
1586,0.0819682,0.0802364,122.35169,53.958019,0.777327
1587,0.0440719,0.0021937,123.05351,54.261059,0.444527
1588,0.0320416,0.0617507,114.01275,44.864174,0.410448
1589,0.0543313,0.0404512,115.01229,46.332821,0.894746
1590,0.0799488,0.136085,123.36154,55.488346,0.823964
1591,0.0985706,0.115188,118.51149,51.515396,0.434862
1592,0.0404599,0.0384691,112.4229,41.723122,0.666905
1593,0.0824186,0.122486,113.51439,43.544811,1
1594,0.0642663,0.997898,121.05079,52.778694,0.483355
1595,0.0238123,0.0838887,117.83756,50.236084,0.857998
1596,0.0662991,0.125978,112.51099,43.912243,0.402182
1597,0.0837113,0.0655929,120.20592,53.557217,0.479813
1598,0.0226428,8.41E-05,120.17173,53.639889,0.408717
1599,0.0805651,0.0021407,111.76354,43.498081,0.428609
1600,0.0482495,0.0282226,120.52179,55.018707,0.569074
1601,0.0662605,0.106593,117.33778,52.35112,0.486912
1602,0.0186748,0.00790192,126.85374,23.567289,0.84183
1603,0.0393508,0.0251425,118.84599,18.753677,0.542368
1604,0.0704809,0.0863069,120.59288,20.132782,0.687858
1605,0.0931012,0.172406,125.39503,23.206654,0.476047
1606,0.0468758,0.100111,117.29272,18.348722,0.507569
1607,0.0833753,0.0390331,127.11852,24.642923,0.500428
1608,0.0859626,0.124056,127.15264,24.752871,0.409347
1609,0.0761338,0.0634133,142.17488,10.203282,0.569665
1610,0.0777477,0.0842066,150.03545,11.366425,0.435798
1611,0.0331863,0.00111611,159.18845,12.626401,0.650815
1612,0.0642269,0.0387601,160.76799,12.865228,0.79183
1613,0.0516436,0.0631808,142.51086,10.711769,0.509119
1614,0.0890726,0.129952,156.70999,12.757379,0.793262
1615,0.067774,0.0762261,169.9348,13.962903,0.465155
1616,0.0731977,0.083704,173.27315,14.105311,0.519646
1617,0.0803021,0.159494,144.10728,11.32512,0.795009
1618,0.0775752,0.114191,155.3837,13.094819,0.479624
1619,0.0762993,0.131145,155.42828,13.115587,0.692213
1620,0.0822327,0.144179,172.46468,14.589347,0.558539
1621,0.0798553,0.0538549,173.17612,14.595809,0.437293
1622,0.0862616,0.109381,173.4575,14.601705,0.461486
1623,0.093059,0.105714,161.31549,14.118528,0.538705
1624,0.0875068,0.0310752,163.02486,14.18833,0.715207
1625,0.0790218,0.0884624,173.57272,15.042482,0.46499
1626,0.0447718,0.150654,155.47586,13.899026,0.63487
1627,0.0853025,0.109607,156.51872,13.982999,0.812425
1628,0.098146,0.0887066,158.15642,14.180659,0.586101
1629,0.0908003,0.0858276,167.16699,15.09275,0.571212
1630,0.0940396,0.172725,159.30766,14.680509,0.452406
1631,0.015042,0.12925,121.85341,6.8632092,0.4999
1632,0.0711568,0.09165,127.82224,8.1386871,0.612228
1633,0.0130396,0.00159409,131.11888,9.3482399,0.427166
1634,0.0810568,0.0586202,176.07388,13.941854,0.440431
1635,0.0805784,0.230074,183.69099,13.975129,0.80729
1636,0.080732,0.085868,183.69772,14.095511,0.602268
1637,0.0746183,0.192104,189.81268,14.088676,0.467342
1638,0.0637139,0.0677101,194.27055,13.964164,0.509553
1639,0.060532,0.0993551,197.18277,13.807049,0.419366
1640,0.0857338,0.0859157,197.67551,13.802652,0.451102
1641,0.0425887,0.0534358,203.34003,13.268165,0.443658
1642,0.0958207,0.209281,179.10654,14.475653,0.661846
1643,0.0637977,0.102935,198.45587,14.156612,0.751092
1644,0.069241,0.129473,176.53737,14.653243,0.44249
1645,0.0550055,0.00755618,177.74352,14.736805,0.45764
1646,0.0818244,0.102672,206.21242,13.927611,0.813239
1647,0.0810041,0.175636,181.47682,15.321681,0.53611
1648,0.0681908,0.0326984,192.48143,15.277637,1
1649,0.077107,0.0847805,204.64032,14.474549,0.487112
1650,0.0736993,0.13435,205.07123,14.363342,0.723505
1651,0.0808122,0.192823,180.466,15.616842,0.46977
1652,0.0819961,0.0703268,192.11301,15.582381,0.841366
1653,0.0413271,0.00505292,206.87029,14.61681,0.550449
1654,0.040636,0.0991961,208.11104,14.490975,0.717693
1655,0.0410119,0.0511804,208.28917,14.660883,0.444402
1656,0.0238056,3.42E-04,183.41508,16.12525,0.599099
1657,0.0730273,0.0440581,185.05287,16.171453,0.559371
1658,0.0854673,0.0829701,197.39171,15.854892,0.449061
1659,0.0779058,0.0378736,207.2298,36.953953,0.607562
1660,0.0528882,0.0742507,192.30888,39.280605,0.463428
1661,0.0837223,0.0683774,205.3208,37.578537,0.617935
1662,0.0781993,0.163968,197.75824,39.191322,0.798723
1663,0.0708368,0.00242929,198.31126,39.177303,0.509094
1664,0.0774146,0.110373,207.2457,37.717339,0.461128
1665,0.0590628,0.0799447,208.11298,37.52216,0.494648
1666,0.0631123,0.179532,201.70169,39.943573,0.423191
1667,0.0604967,0.0329231,209.10805,38.623219,0.481405
1668,0.0517481,0.0886845,149.05388,30.719172,0.762175
1669,0.042959,0.0836322,173.20749,35.720036,0.704581
1670,0.0964355,0.143234,181.4895,36.28043,0.403773
1671,0.0589602,0.0348465,161.28922,34.427078,0.441103
1672,0.0315774,0.0190578,164.11481,34.840549,0.602698
1673,0.0701597,0.150423,167.65706,35.974056,0.704749
1674,0.0827469,0.0904154,163.70871,35.731293,0.849315
1675,0.042509,0.0325827,173.08154,36.938549,0.525941
1676,0.0860823,0.0388201,159.01607,35.153778,0.867757
1677,0.0513155,0.116441,161.21251,35.601654,0.493865
1678,0.0622831,0.130484,174.37875,37.606899,0.715721
1679,0.0420395,0.132215,177.45134,37.715733,0.696377
1680,0.0788646,0.0452302,148.4198,32.72456,0.480358
1681,0.0561154,0.0234382,155.73563,34.779682,0.922416
1682,0.0601138,0.0725629,164.68819,36.792145,0.699121
1683,0.0965576,0.120634,148.7632,33.099907,0.6776
1684,0.074462,0.207043,165.72418,37.341763,0.495402
1685,0.0782644,0.0818119,174.80753,38.548069,0.831066
1686,0.0969289,0.116209,123.51456,21.122162,0.714936
1687,0.0835752,0.11723,129.82806,25.032555,0.682315
1688,0.0608187,0.0723369,133.6255,26.978764,0.505532
1689,0.0466919,0.0928053,135.27267,27.957594,0.489013
1690,0.0794258,0.0567451,172.68628,38.823654,0.79255
1691,0.0751601,0.0420362,116.78838,17.204567,0.670862
1692,0.0845416,0.0807368,133.40642,27.472916,0.415871
1693,0.0638481,0.072193,137.15942,29.213411,0.411234
1694,0.0384937,0.00233056,152.63261,35.238617,0.424481
1695,0.0795418,0.143306,176.17984,39.610756,0.560035
1696,0.0184822,0.0422942,129.60004,25.754541,0.599533
1697,0.0793171,0.258076,131.06931,26.55093,0.474728
1698,0.0993522,0.100283,152.52295,35.678211,0.537057
1699,0.0580871,0.0514464,166.23964,38.826328,0.604805
1700,0.0985279,0.114939,184.14113,40.274429,0.653243
1701,0.0537758,0.123672,189.9382,40.246983,0.823168
1702,0.0991906,0.0973331,125.21712,23.76848,0.400919
1703,0.0370811,0.00116966,138.69301,30.979868,0.440529
1704,0.0964146,0.173856,141.10944,32.06942,0.605626
1705,0.0617049,0.123649,141.76945,32.322723,0.421273
1706,0.0765682,0.102047,155.16684,36.843212,0.56994
1707,0.0607307,0.0551773,156.40182,37.221436,0.728593
1708,0.0339898,0.00133472,156.65141,37.284092,0.695057
1709,0.0754509,0.074782,173.03021,40.114285,0.444235
1710,0.0223223,0.0866455,182.97949,40.655067,0.827277
1711,0.0960686,0.0615971,182.14842,41.089134,0.747073
1712,0.043465,0.0334708,199.15161,35.515541,0.595253
1713,0.0499839,0.107465,186.87404,36.698143,0.816269
1714,0.0404587,0.0239437,192.11356,36.575356,0.456622
1715,0.0732674,0.11417,193.70161,36.358139,0.783684
1716,0.0737683,0.0801663,186.5217,37.182037,0.90155
1717,0.0280953,0.0275253,193.27521,36.817474,0.406312
1718,0.0847587,0.140022,189.22501,37.444351,0.545662
1719,0.0357435,0.098368,194.99934,37.188145,0.437877
1720,0.0591953,0.121602,205.10606,35.797756,0.533968
1721,0.09756,0.143368,207.71706,35.401024,0.544418
1722,0.0979504,0.123228,208.14529,35.321751,0.687479
1723,0.0561467,0.0302637,208.0213,35.376198,0.565947
1724,0.0907248,0.0432369,200.0536,37.049744,0.751681
1725,0.0773981,0.101295,207.5396,36.337055,0.508834
1726,0.0606083,0.119845,210.28764,35.71088,0.427854
1727,0.0386515,0.0386603,175.54416,36.095436,0.771351
1728,0.0209921,0.0292935,175.85791,36.110882,0.426055
1729,0.0800005,0.11387,176.06227,36.253643,0.481002
1730,0.0830509,0.0836783,182.66437,36.614491,0.409482
1731,0.0733077,0.163252,166.87419,35.478104,0.538353
1732,0.0600771,0.0433561,189.47105,36.983059,0.782866
1733,0.076804,0.122428,164.90709,35.759117,0.552827
1734,0.0769195,0.0202834,164.98029,35.665768,0.507741
1735,0.0236286,0.0018735,175.4127,36.929508,0.403085
1736,0.0834079,0.175831,182.98451,37.352737,0.920313
1737,0.0729463,0.00143548,195.99615,36.858002,0.757989
1738,0.0963772,0.196805,198.66483,36.584682,0.742862
1739,0.067592,0.122038,161.32518,35.320324,0.893563
1740,0.0430847,0.057276,177.03053,37.452637,0.452101
1741,0.0858871,0.140462,190.84398,37.649448,0.556983
1742,0.0288012,0.052711,167.55521,36.966545,0.511004
1743,0.0792741,0.104767,177.29121,37.922691,0.459522
1744,0.052225,0.0332699,161.88719,36.376972,0.549877
1745,0.0646318,0.0349961,170.62411,37.775932,0.509572
1746,0.0955388,0.0441045,118.37792,16.635143,0.412148
1747,0.0470973,0.546468,118.63381,16.804201,0.561739
1748,0.0167386,0.00157573,119.05863,17.021036,0.449661
1749,0.0835291,0.128761,129.28464,23.065632,0.585898
1750,0.0766697,0.00153212,135.19962,26.026388,0.676293
1751,0.0811989,0.116061,131.9261,24.853701,0.420423
1752,0.0856794,0.137391,131.94423,24.912832,0.461439
1753,0.0852915,0.145495,132.73206,25.290659,0.514066
1754,0.0758209,0.997197,141.85559,29.421656,0.65332
1755,0.087187,0.125063,128.19666,23.365164,0.473337
1756,0.053915,0.0678265,208.64061,34.175949,0.477985
1757,0.0263995,0.0831048,210.42245,33.82682,0.742484
1758,0.0410054,0.0828093,208.30855,34.59985,0.418618
1759,0.077669,0.0402524,208.53285,34.979057,0.904638
1760,0.0288066,0.0334809,217.29012,32.857265,0.465627
1761,0.0700586,0.0687429,237.93394,24.608963,0.524502
1762,0.0718252,0.117822,216.19112,33.628551,0.5453
1763,0.0372535,0.0266192,236.09421,26.059534,0.45608
1764,0.0868724,0.149766,238.81508,24.844839,0.77085
1765,0.0485482,0.0786957,210.78922,35.299843,0.547841
1766,0.0283033,0.0726048,214.56224,34.449966,0.498413
1767,0.0336444,9.50E-04,217.9808,33.641415,0.904444
1768,0.0836877,0.0751108,224.19919,31.422703,0.431252
1769,0.0753268,0.0354662,239.69066,24.747423,0.4512
1770,0.03112,0.0699138,241.23172,23.969622,0.410657
1771,0.0320734,0.0981606,241.21671,23.940805,0.442975
1772,0.087735,0.127898,241.33444,23.916164,0.526296
1773,0.0606161,0.100843,207.03322,36.643204,0.48959
1774,0.0459033,0.0299889,118.01888,16.624498,0.40289
1775,0.0181193,0.00188299,125.88612,21.338097,0.427962
1776,0.0428305,0.998791,129.29723,23.199488,0.605763
1777,0.0773799,0.168868,130.97516,24.209917,0.501838
1778,0.0544159,0.159376,117.6978,16.762831,0.427942
1779,0.0670057,0.15957,122.4798,19.764784,0.815632
1780,0.0426614,0.0299037,130.00865,24.06271,0.524692
1781,0.0450636,0.0152218,127.12747,23.060921,0.659227
1782,0.0436295,0.0549689,157.29396,33.273598,0.696591
1783,0.0220881,0.00169846,140.58707,28.572876,0.401513
1784,0.0897983,0.995497,159.39925,34.547482,0.440986
1785,0.04854,0.159581,150.57501,32.774494,0.489618
1786,0.0842571,0.0751386,132.82587,26.053778,0.672495
1787,0.0880185,0.0843213,148.76582,32.616516,0.413931
1788,0.0903828,0.0713276,243.89223,21.005476,0.416066
1789,0.0915609,0.208808,247.38409,20.330126,0.584622
1790,0.0607358,0.103879,168.2529,32.891777,0.792236
1791,0.0749511,0.0454141,161.66708,33.131027,0.462087
1792,0.0607042,0.100947,168.4472,34.140392,0.444401
1793,0.03445,0.0166678,170.51309,34.389236,0.632453
1794,0.0417631,0.0758321,171.13559,34.534496,0.892618
1795,0.0902789,0.107542,168.82611,35.037006,0.752131
1796,0.0347822,0.00688041,173.4507,33.462296,0.659062
1797,0.090549,0.0752205,204.23088,32.52029,0.559399
1798,0.0612162,0.0806035,204.68745,32.370625,0.819206
1799,0.07191,0.070661,179.63428,34.368263,0.559538
1800,0.074439,0.14343,182.19455,34.380859,0.490036
1801,0.0554084,0.0169825,176.9509,34.683823,0.855851
1802,0.023564,0.0180293,203.85587,33.444893,0.64046
1803,0.0808273,0.025505,207.38643,32.897812,0.573735
1804,0.0935222,0.0219148,177.88112,35.083668,0.41771
1805,0.0466908,0.0798773,202.99806,34.065765,0.840674
1806,0.0881361,0.080507,184.45549,35.747322,0.930763
1807,0.0690576,0.152517,178.38277,36.006741,0.532978
1808,0.0967377,0.109346,181.15939,36.057137,0.55241
1809,0.0725299,0.0591681,187.42339,36.198078,0.921353
1810,0.0371462,0.135357,195.73592,35.668282,0.806416
1811,0.0640058,0.060967,201.44122,35.107574,0.790939
1812,0.0502893,0.153819,140.87415,25.769352,0.538006
1813,0.093897,0.178995,151.4048,29.281818,0.479745
1814,0.0948625,0.0619371,154.8291,30.559282,0.418778
1815,0.019564,0.271832,125.18686,19.362213,0.682897
1816,0.0648923,0.0809008,117.64191,15.521013,0.40271
1817,0.0421209,0.108827,128.93344,21.592211,0.83549
1818,0.0502135,0.038724,138.44592,26.080908,0.627671
1819,0.0720433,0.0423427,127.55198,21.368559,0.53505
1820,0.0636965,0.233429,213.49307,30.956348,0.741536
1821,0.097005,0.114226,218.48634,29.632494,0.562047
1822,0.0737307,0.0628806,232.18726,24.888983,0.401367
1823,0.0897542,0.0956309,233.92201,24.057369,0.659239
1824,0.0851338,0.0540978,239.01811,21.866598,0.72958
1825,0.0859272,0.116916,231.58566,25.518114,0.72171
1826,0.0750884,0.0520177,212.20351,32.665123,0.428424
1827,0.0537838,0.289502,222.0101,29.913197,0.793879
1828,0.0905832,0.141919,234.01591,25.385874,0.651502
1829,0.0686096,0.126269,234.10001,25.345436,0.412071
1830,0.0956445,0.0736608,243.90063,19.720728,0.443638
1831,0.0870078,0.091142,244.5957,20.255322,0.403575
1832,0.0587883,0.038893,164.78946,32.186466,0.47137
1833,0.0436072,0.074004,170.5815,32.938644,0.620026
1834,0.0360742,0.0229936,218.49284,29.14278,0.473188
1835,0.0457766,0.113645,142.8167,26.549889,0.443121
1836,0.0522889,0.0534383,234.68201,23.599775,0.743571
1837,0.0505342,0.0356825,118.27938,15.115072,0.537712
1838,0.0637187,0.00135334,124.98165,18.959295,0.438309
1839,0.027559,0.0024718,144.1241,27.578777,0.414319
1840,0.0361079,0.00228424,202.43913,33.353626,0.588745
1841,0.0806037,0.103876,205.68597,32.839855,0.409218
1842,0.0459172,0.0430237,221.00072,29.265724,0.561822
1843,0.0909642,0.0548367,153.78053,31.123201,0.49557
1844,0.0366256,0.0263361,158.27673,32.074905,0.458544
1845,0.00572114,6.11E-04,162.47948,32.990822,0.932266
1846,0.0945431,0.177722,198.29312,34.350796,0.562419
1847,0.0593931,0.0385033,198.53966,34.350151,0.624266
1848,0.0231893,0.0307222,200.14754,34.139328,0.922097
1849,0.0620617,0.113299,211.21381,32.143341,0.535453
1850,0.00914287,1.00E-04,136.50391,25.376019,0.417164
1851,0.0761451,0.0879554,139.89227,26.793247,0.400019
1852,0.0842388,0.102744,161.93546,33.281452,0.569501
1853,0.0605708,0.11309,169.45886,34.491226,0.412368
1854,0.0663291,0.190264,212.6062,32.329453,0.853127
1855,0.0668934,0.0386645,212.67854,32.265446,0.531132
1856,0.00682759,0.00152725,232.35284,25.996641,0.527861
1857,0.0941997,0.143412,234.43799,25.14023,0.882037
1858,0.0226549,0.163432,234.85863,24.943577,0.647899
1859,0.0515377,0.0442085,240.01942,22.405182,0.423331
1860,0.0838915,0.0757732,243.02832,20.955135,0.440104
1861,0.0344375,0.0292497,145.29781,29.251127,0.890842
1862,0.0962485,0.0467846,156.51323,32.618511,0.466069
1863,0.0975635,0.0837045,158.07683,33.002697,0.685229
1864,0.0820519,0.103554,159.09109,33.211311,0.430299
1865,0.0868695,0.0885606,164.27901,34.21537,0.666985
1866,0.0320941,0.0722044,171.70271,35.248398,0.928594
1867,0.0791846,0.441159,176.66154,35.695362,0.694565
1868,0.0424486,0.996963,188.85777,35.939697,0.58345
1869,0.0738654,0.0846095,193.18779,35.692181,0.527266
1870,0.079907,0.085375,216.66676,27.434149,0.510013
1871,0.0873748,0.13911,227.7533,24.528234,0.513702
1872,0.0429018,0.0473907,211.37476,29.585567,0.532959
1873,0.0969745,2.08E-04,218.44211,27.950277,0.736783
1874,0.0977675,0.120788,218.45134,28.25112,0.508815
1875,0.0600811,0.0628159,215.43129,29.507782,0.417698
1876,0.0552499,0.0316599,181.66695,31.548,0.473964
1877,0.0614557,0.0799517,183.18355,31.450171,0.539581
1878,0.0371943,0.0283402,199.51643,30.695543,0.418569
1879,0.0366514,0.0283071,206.25249,29.815502,0.626638
1880,0.0850644,0.0611471,193.24307,31.641682,0.440951
1881,0.010961,0.00109304,179.38222,32.341713,0.423443
1882,0.095178,0.0853863,195.4559,31.969566,0.402061
1883,0.0624773,0.0248886,195.59517,31.966227,0.667988
1884,0.0311703,0.0465456,209.04318,30.097479,0.547677
1885,0.0788182,0.0859094,181.55109,32.679798,0.651167
1886,0.0489232,0.0974842,182.35265,32.733902,0.466694
1887,0.0443429,6.80E-05,194.22887,32.45015,0.826364
1888,0.0619449,0.0855868,196.36757,32.24297,0.659548
1889,0.0820178,0.117892,202.92357,31.529041,0.779585
1890,0.0626796,0.0323191,207.4763,30.810802,0.626689
1891,0.0809118,0.294199,207.52083,30.770937,0.511897
1892,0.0780939,0.0781271,182.02914,33.107929,0.7836
1893,0.0592159,0.0611705,185.49098,33.257935,0.73535
1894,0.0969898,0.145517,193.39442,33.031273,0.422538
1895,0.0653172,0.0711151,199.72296,32.479107,0.587503
1896,0.0599924,0.151326,201.18704,32.245121,0.686467
1897,0.0796021,0.0546413,176.65044,33.462936,0.510443
1898,0.0266174,0.00148624,197.14119,33.078125,0.62043
1899,0.0617057,0.0277973,248.36591,16.688913,0.767333
